search_number,shop_name,price,product_link
6982182.0,Fragrancedirect.co.uk,£38.95 £1,298.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=a9f346fbe93f6131bbf52f32a2684ffd&offerListId=6982182-D23481610AA3E30656B74C01B6C15435&pos=11&price=38.95&productid=6982182&sid=21971&type=offer
6982182.0,freemans.com (UK),£49.00 £1,633.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=7374cf952f5435f2fe369454e6ac2154&offerListId=6982182-D23481610AA3E30656B74C01B6C15435&pos=12&price=49.00&productid=6982182&sid=320471&type=offer
6982182.0,Luxplus.co.uk,£50.99 £1,699.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=eaf845f584a0404e88b1354a7f162e48&offerListId=6982182-D23481610AA3E30656B74C01B6C15435&pos=13&price=50.99&productid=6982182&sid=322970&type=offer
598409.0,bodycareonline.co.uk,£21.99 £439.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=d2e509945f4ccf3390bcb6976079980a&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=1&price=21.99&productid=598409&sid=332851&type=offer
598409.0,cosmetify.com,£22.37 £447.40/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=42ab2a278cbbd5bfeb10505b4a2ba57b&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=2&price=22.37&productid=598409&sid=329503&type=offer
598409.0,N/A,£24.56 £491.20/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=eaf8632ff585c71e16ab0889ec4130ac&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=3&price=24.56&productid=598409&sid=307734&type=offer
598409.0,ebay.co.uk,£24.99 £499.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=792a5fb17f0223d56c81d76e1173ffb7&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=4&price=24.99&productid=598409&sid=22818&type=offer
598409.0,onbuy.com,£25.95 £519.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=bd424c400c372de65575314dda3d0220&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=5&price=25.95&productid=598409&sid=316895&type=offer
598409.0,perfumedirect.com,£25.99 £519.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=23fb977228f647a1d7ce50614e0975ad&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=6&price=25.99&productid=598409&sid=318630&type=offer
598409.0,allbeauty.com(UK),£26.90 £538.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=39702fc127802e127e757ca8559f17ab&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=7&price=26.90&productid=598409&sid=28942&type=offer
598409.0,beautybase.com(UK),£27.50 £550.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=f5a85f1091a72a316e0e0dbbbb41dbb4&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=8&price=27.50&productid=598409&sid=299115&type=offer
598409.0,Perfumeshopping.com(UK),£29.96 £599.20/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=559fd1e61576037cf1ef8e0e7f583d2b&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=9&price=29.96&productid=598409&sid=282217&type=offer
598409.0,Tjhughes.co.uk,£31.00 £620.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=091489810302c0c97a1dcb243bf9329f&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=10&price=31.00&productid=598409&sid=28759&type=offer
598409.0,my-origines.com(UK),£33.97 £679.40/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=3542b4f57e4632563ea5ab96996df1b3&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=11&price=33.97&productid=598409&sid=328503&type=offer
598409.0,cazaar.co.uk,£48.38 £967.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=20b009a8ebac638c28288f0f05d9d26a&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=12&price=48.38&productid=598409&sid=331015&type=offer
598409.0,Pharmacy2u.co.uk,£50.00 £1,000.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=92673b91cda991ac5bf721bdc6eb5453&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=13&price=50.00&productid=598409&sid=25468&type=offer
598409.0,Luxplus.co.uk,£52.99 £1,059.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=60ce644493ea1a215585589f50f8c9a3&offerListId=598409-B6F36CD422104E76A4F3BBB6C07DA0C4&pos=14&price=52.99&productid=598409&sid=322970&type=offer
201430704.0,N/A,£24.48 £244.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=8bf42280a5ca84760b86751e81313f2b&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=1&price=24.48&productid=201430704&sid=307734&type=offer
201430704.0,Clearchemist.co.uk,£33.26 £332.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=4f56b967da9e9228ba890e3935ad7e31&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=2&price=33.26&productid=201430704&sid=289670&type=offer
201430704.0,ebay.co.uk,£34.40 £344.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=3e4df3d51e9cf4e7fbc4974c1eaa612f&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=3&price=34.40&productid=201430704&sid=22818&type=offer
201430704.0,perfumeprice.co.uk,£34.95 £349.50/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=d57339234051703834ef7f0e5e20efe0&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=4&price=34.95&productid=201430704&sid=321700&type=offer
201430704.0,cosmetify.com,£35.99 £359.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=af8f1b777a4188664455713afa034263&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=5&price=35.99&productid=201430704&sid=329503&type=offer
201430704.0,perfumedirect.com,£35.99 £359.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=3b3bee088a7e22c9a8d4678d8718f42e&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=6&price=35.99&productid=201430704&sid=318630&type=offer
201430704.0,onbuy.com,£37.98 £379.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=34e26a161224f06c8bcda61ac526f075&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=7&price=37.98&productid=201430704&sid=316895&type=offer
201430704.0,Dressinn.com (UK),£38.99 £389.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=f32dc02350416e444049c7eccfa28da1&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=8&price=38.99&productid=201430704&sid=318629&type=offer
201430704.0,allbeauty.com(UK),£39.95 £399.50/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=9d7324c2b4f366110e061afbb2a3b1c4&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=9&price=39.95&productid=201430704&sid=28942&type=offer
201430704.0,secretsales.com (UK),£39.96 £399.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=962d26347fc8a68c11974a09c7fe5e9b&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=10&price=39.96&productid=201430704&sid=324015&type=offer
201430704.0,Amazon-marketplace.co.uk,£39.99 £399.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=156602fe8a797a307d6109a0ec81acec&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=11&price=39.99&productid=201430704&sid=22828&type=offer
201430704.0,Directcosmetics.com(UK),£42.75 £427.50/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=3e9bd27e58053b63ec5140da1b7181bb&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=12&price=42.75&productid=201430704&sid=24317&type=offer
201430704.0,my-origines.com(UK),£43.51 £435.10/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=f6e4b332a4953d2b257d08debb38da36&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=13&price=43.51&productid=201430704&sid=328503&type=offer
201430704.0,Perfumeshopping.com(UK),£46.47 £464.70/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=01f27b1daf979eea22156d4b8db50368&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=14&price=46.47&productid=201430704&sid=282217&type=offer
201430704.0,beautybase.com(UK),£49.95 £499.50/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=222d5e8f88ab29bfec8119a464ae4e24&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=15&price=49.95&productid=201430704&sid=299115&type=offer
201430704.0,onbuy.com,£52.24 £522.40/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=11c36ddfb55506b05a35fe42ac89b0d9&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=16&price=52.24&productid=201430704&sid=316895&type=offer
201430704.0,Fragrancedirect.co.uk,£64.99 £649.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=f0e3e0d5ae20f5be837b4219a0f72d04&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=17&price=64.99&productid=201430704&sid=21971&type=offer
201430704.0,cazaar.co.uk,£73.10 £731.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=f0c2c0d2e04af8dc71378b4447482e71&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=18&price=73.10&productid=201430704&sid=331015&type=offer
201430704.0,freemans.com (UK),£77.00 £770.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=99a95335dc0693ce04101bacede3a3b0&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=19&price=77.00&productid=201430704&sid=320471&type=offer
201430704.0,Pharmacy2u.co.uk,£77.00 £770.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=49f45979544d1add93ccff1c05a86d17&offerListId=201430704-8CB399751E1B99209442AA5145CE9A6E&pos=20&price=77.00&productid=201430704&sid=25468&type=offer
3331383.0,Perfumeclick.co.uk,£198.10 £1,981.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=57d5f274b7b573e5f317b3f676b69fcd&offerListId=3331383-0728448895E671CF87C8EBBB3A48112E&pos=1&price=198.10&productid=3331383&sid=69736&type=offer
3331383.0,cosmetify.com,£208.01 £2,080.10/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=481ef175a2a828ac8b4bf90f033fd4a2&offerListId=3331383-0728448895E671CF87C8EBBB3A48112E&pos=2&price=208.01&productid=3331383&sid=329503&type=offer
3331383.0,selfridges.com/GB/en/,£220.00 £2,200.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=1bd69ab005adf58b8de9fdbe902bfc5c&offerListId=3331383-0728448895E671CF87C8EBBB3A48112E&pos=3&price=220.00&productid=3331383&sid=279735&type=offer
3341721.0,Perfumeclick.co.uk,£118.50 £2,370.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=c0fd8c7fc068b21fad2f194cc8c32f61&offerListId=3341721-EF629838B8440DC341A41DA5B5BFC885&pos=1&price=118.50&productid=3341721&sid=69736&type=offer
3341721.0,cosmetify.com,£124.43 £2,488.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=7aa58036640c9be51266769b0375248d&offerListId=3341721-EF629838B8440DC341A41DA5B5BFC885&pos=2&price=124.43&productid=3341721&sid=329503&type=offer
3341721.0,my-origines.com(UK),£136.88 £2,737.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=0ce701f0901bd4d0dab0e6b2ba14480a&offerListId=3341721-EF629838B8440DC341A41DA5B5BFC885&pos=3&price=136.88&productid=3341721&sid=328503&type=offer
3341721.0,onbuy.com,£145.20 £2,904.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=4ded69e75a864831035c2ec65e750c99&offerListId=3341721-EF629838B8440DC341A41DA5B5BFC885&pos=4&price=145.20&productid=3341721&sid=316895&type=offer
3341721.0,ebay.co.uk,£148.42 £2,968.40/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=190b1ab23712bf379c4858acf29f9441&offerListId=3341721-EF629838B8440DC341A41DA5B5BFC885&pos=5&price=148.42&productid=3341721&sid=22818&type=offer
3341721.0,selfridges.com/GB/en/,£150.00 £3,000.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=6478338dbf379586c8a5e2782d236d52&offerListId=3341721-EF629838B8440DC341A41DA5B5BFC885&pos=6&price=150.00&productid=3341721&sid=279735&type=offer
3341721.0,Amazon-marketplace.co.uk,£160.52 £3,210.40/L,https://www.idealo.co.uk/relocator/relocate?categoryId=3972&offerKey=fcf94b416e25f84f05c6cb385d1624e2&offerListId=3341721-EF629838B8440DC341A41DA5B5BFC885&pos=7&price=160.52&productid=3341721&sid=22828&type=offer
5214542.0,Perfumeclick.co.uk,£119.35 £2,387.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=e248e7ae8c93e6fb0a7193948d0647dd&offerListId=5214542-77C91EF6F6FE1E96C09163DCE4A1511F&pos=1&price=119.35&productid=5214542&sid=69736&type=offer
5214542.0,perfumedirect.com,£123.99 £2,479.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=3f62da27982dbecb08f3b525a6e3e621&offerListId=5214542-77C91EF6F6FE1E96C09163DCE4A1511F&pos=2&price=123.99&productid=5214542&sid=318630&type=offer
5214542.0,ebay.co.uk,£135.90 £2,718.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=bad1ff73cdaad8b0d6124620913c636e&offerListId=5214542-77C91EF6F6FE1E96C09163DCE4A1511F&pos=3&price=135.90&productid=5214542&sid=22818&type=offer
5214542.0,onbuy.com,£140.55 £2,811.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=97f45c6f51253f07c683737500c06190&offerListId=5214542-77C91EF6F6FE1E96C09163DCE4A1511F&pos=4&price=140.55&productid=5214542&sid=316895&type=offer
5214542.0,onbuy.com,£140.80 £2,816.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=ce963c078406944551a328006422a2c3&offerListId=5214542-77C91EF6F6FE1E96C09163DCE4A1511F&pos=5&price=140.80&productid=5214542&sid=316895&type=offer
5214542.0,secretsales.com (UK),£142.50 £2,850.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=019e352afb341e8ae3bac8aa3e601831&offerListId=5214542-77C91EF6F6FE1E96C09163DCE4A1511F&pos=6&price=142.50&productid=5214542&sid=324015&type=offer
5214542.0,Amazon-marketplace.co.uk,£145.49 £2,909.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=46fe15e9e3a30b4ca806e43520e84cbd&offerListId=5214542-77C91EF6F6FE1E96C09163DCE4A1511F&pos=7&price=145.49&productid=5214542&sid=22828&type=offer
5214542.0,unineed.com,£166.99 £3,339.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=f8cc07f054d6e384b955ceb5d67c9221&offerListId=5214542-77C91EF6F6FE1E96C09163DCE4A1511F&pos=8&price=166.99&productid=5214542&sid=314440&type=offer
5567240.0,Perfumeclick.co.uk,£49.45 £659.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=3e4e652d0490c2b81db7a8201587c5ba&offerListId=5567240-BD73F2ADA852FBE2973C9CCD4957FF8C&pos=1&price=49.45&productid=5567240&sid=69736&type=offer
5567240.0,cosmetify.com,£51.92 £692.27/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=85bcaac42228e43d99d6bd0738a3780d&offerListId=5567240-BD73F2ADA852FBE2973C9CCD4957FF8C&pos=2&price=51.92&productid=5567240&sid=329503&type=offer
5567240.0,my-origines.com(UK),£53.92 £718.93/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=1d6e69413e5d84524599c1a1b006bab5&offerListId=5567240-BD73F2ADA852FBE2973C9CCD4957FF8C&pos=3&price=53.92&productid=5567240&sid=328503&type=offer
5567240.0,ebay.co.uk,£57.47 £766.27/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=6fabc6b857c39a18044bcee5f8739624&offerListId=5567240-BD73F2ADA852FBE2973C9CCD4957FF8C&pos=4&price=57.47&productid=5567240&sid=22818&type=offer
5567240.0,cultbeauty.co.uk,£60.00 £800.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=d35d14cbc31fab213d4ba8abb0d0d2dc&offerListId=5567240-BD73F2ADA852FBE2973C9CCD4957FF8C&pos=5&price=60.00&productid=5567240&sid=329110&type=offer
5567240.0,unineed.com,£61.99 £826.53/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=d95af961d3ea9af5e120b87e591c6757&offerListId=5567240-BD73F2ADA852FBE2973C9CCD4957FF8C&pos=6&price=61.99&productid=5567240&sid=314440&type=offer
5567240.0,Amazon-marketplace.co.uk,£62.95 £839.33/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=8a229cebe412eede83b4e75da1273c20&offerListId=5567240-BD73F2ADA852FBE2973C9CCD4957FF8C&pos=7&price=62.95&productid=5567240&sid=22828&type=offer
5567240.0,niche-beauty.com/en-gb,£65.00 £866.67/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=6eba56b5b91f31e17d0e0ca849672053&offerListId=5567240-BD73F2ADA852FBE2973C9CCD4957FF8C&pos=8&price=65.00&productid=5567240&sid=329981&type=offer
201089857.0,ebay.co.uk,£159.96 £1,599.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=98c75eccb3f78bbe8dcc0af79fb8329e&offerListId=201089857-FE841068F694F25EE643365F24F7F320&pos=1&price=159.96&productid=201089857&sid=22818&type=offer
201089857.0,cosmetify.com,£193.02 £1,930.20/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=1f43c7bdede53e83b78a3bf5bc4caa2d&offerListId=201089857-FE841068F694F25EE643365F24F7F320&pos=2&price=193.02&productid=201089857&sid=329503&type=offer
201089857.0,secretsales.com (UK),£209.00 £2,090.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=c6b070b5423ba045bb387e01d2634487&offerListId=201089857-FE841068F694F25EE643365F24F7F320&pos=3&price=209.00&productid=201089857&sid=324015&type=offer
201089857.0,Tjhughes.co.uk,£217.00 £2,170.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=496a9e09f05a323b239a3f102c25774a&offerListId=201089857-FE841068F694F25EE643365F24F7F320&pos=4&price=217.00&productid=201089857&sid=28759&type=offer
201089857.0,onbuy.com,£220.00 £2,200.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=1891d4d432d80096475a228f75ff9947&offerListId=201089857-FE841068F694F25EE643365F24F7F320&pos=5&price=220.00&productid=201089857&sid=316895&type=offer
201089857.0,N/A,£220.00 £2,200.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=de6747093e297cf0e5fb822a3ab65bfa&offerListId=201089857-FE841068F694F25EE643365F24F7F320&pos=6&price=220.00&productid=201089857&sid=332507&type=offer
201089857.0,selfridges.com/GB/en/,£220.00 £2,200.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=199233d227c1879ac5fe29170553d486&offerListId=201089857-FE841068F694F25EE643365F24F7F320&pos=7&price=220.00&productid=201089857&sid=279735&type=offer
201089857.0,Amazon-marketplace.co.uk,£229.58 £2,295.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=348d4d27088023ea7e0cbba563219f75&offerListId=201089857-FE841068F694F25EE643365F24F7F320&pos=8&price=229.58&productid=201089857&sid=22828&type=offer
201683755.0,Perfumeclick.co.uk,£107.55 £2,151.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=29f94c3b2814193174f0286a18329318&offerListId=201683755-2AE365CC659BAF81D65A2A3C4B314609&pos=1&price=107.55&productid=201683755&sid=69736&type=offer
201683755.0,cosmetify.com,£112.93 £2,258.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=cae3b6c6708fc65f8490e1a8445c82bf&offerListId=201683755-2AE365CC659BAF81D65A2A3C4B314609&pos=2&price=112.93&productid=201683755&sid=329503&type=offer
201683755.0,perfumedirect.com,£119.99 £2,399.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=ea75ea2bf29fdfc9d5b61d48d8f686e2&offerListId=201683755-2AE365CC659BAF81D65A2A3C4B314609&pos=3&price=119.99&productid=201683755&sid=318630&type=offer
201683755.0,onbuy.com,£123.23 £2,464.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=d59cd5dec22accbbcd541fdda1f0ea87&offerListId=201683755-2AE365CC659BAF81D65A2A3C4B314609&pos=4&price=123.23&productid=201683755&sid=316895&type=offer
201683755.0,Amazon-marketplace.co.uk,£130.50 £2,610.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=02a87b78091f909e0580ab62bfbacd18&offerListId=201683755-2AE365CC659BAF81D65A2A3C4B314609&pos=5&price=130.50&productid=201683755&sid=22828&type=offer
201683755.0,my-origines.com(UK),£136.88 £2,737.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=fd66aa0ea68f11d4fe4c50e592b1b472&offerListId=201683755-2AE365CC659BAF81D65A2A3C4B314609&pos=6&price=136.88&productid=201683755&sid=328503&type=offer
201683755.0,Luxplus.co.uk,£149.99 £2,999.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=7ef4bba0da9bb11394a7ceb6e92cc33d&offerListId=201683755-2AE365CC659BAF81D65A2A3C4B314609&pos=7&price=149.99&productid=201683755&sid=322970&type=offer
201683755.0,cultbeauty.co.uk,£150.00 £3,000.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=5d253197646a44727d279d53b9985b7d&offerListId=201683755-2AE365CC659BAF81D65A2A3C4B314609&pos=8&price=150.00&productid=201683755&sid=329110&type=offer
201683755.0,niche-beauty.com/en-gb,£165.00 £3,300.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=00cc1d522b16111746c066b0448ec449&offerListId=201683755-2AE365CC659BAF81D65A2A3C4B314609&pos=9&price=165.00&productid=201683755&sid=329981&type=offer
6045234.0,my-origines.com(UK),£136.88 £2,737.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=ba73e1e24bcf2506ee69412784f81f7f&offerListId=6045234-12DC09AA952E5B87C7DDDF90FB8E826D&pos=1&price=136.88&productid=6045234&sid=328503&type=offer
6045234.0,argos.co.uk,£150.00 £3,000.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=e9d2c94f97a7dd4ff57c33c669534199&offerListId=6045234-12DC09AA952E5B87C7DDDF90FB8E826D&pos=2&price=150.00&productid=6045234&sid=320560&type=offer
6045234.0,selfridges.com/GB/en/,£150.00 £3,000.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=3d884d789a5842574fc01b331287df32&offerListId=6045234-12DC09AA952E5B87C7DDDF90FB8E826D&pos=3&price=150.00&productid=6045234&sid=279735&type=offer
6045234.0,ebay.co.uk,£156.99 £3,139.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=f65e488fb0003552e9b6b44dee2b3666&offerListId=6045234-12DC09AA952E5B87C7DDDF90FB8E826D&pos=4&price=156.99&productid=6045234&sid=22818&type=offer
6045234.0,onbuy.com,£165.99 £3,319.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=5a5d657764202c5c16aba4da52e1cdc4&offerListId=6045234-12DC09AA952E5B87C7DDDF90FB8E826D&pos=5&price=165.99&productid=6045234&sid=316895&type=offer
6045234.0,unineed.com,£167.99 £3,359.80/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=15fb727ce4be1c292c86ff48e84d9de0&offerListId=6045234-12DC09AA952E5B87C7DDDF90FB8E826D&pos=6&price=167.99&productid=6045234&sid=314440&type=offer
4994104.0,ebay.co.uk,£166.36 £1,663.60/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=1fb98008bd3f8ef4a9d05426f4652bad&offerListId=4994104-DD7864097C265886039D569AA65E1A5C&pos=1&price=166.36&productid=4994104&sid=22818&type=offer
4994104.0,onbuy.com,£168.81 £1,688.10/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=7869b05950cfffd1cd7dee4064a8e674&offerListId=4994104-DD7864097C265886039D569AA65E1A5C&pos=2&price=168.81&productid=4994104&sid=316895&type=offer
4994104.0,Perfumeclick.co.uk,£171.55 £1,715.50/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=2e1009cabbb0c60aae444992456f7c47&offerListId=4994104-DD7864097C265886039D569AA65E1A5C&pos=3&price=171.55&productid=4994104&sid=69736&type=offer
4994104.0,cosmetify.com,£180.13 £1,801.30/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=4db34054887513dc51db85e1daa5dda2&offerListId=4994104-DD7864097C265886039D569AA65E1A5C&pos=4&price=180.13&productid=4994104&sid=329503&type=offer
4994104.0,my-origines.com(UK),£199.09 £1,990.90/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=a2423a760212265b53ac5f80dad8dea7&offerListId=4994104-DD7864097C265886039D569AA65E1A5C&pos=5&price=199.09&productid=4994104&sid=328503&type=offer
4994104.0,secretsales.com (UK),£209.00 £2,090.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=04c480da1dd8d798d54dca408e31b645&offerListId=4994104-DD7864097C265886039D569AA65E1A5C&pos=6&price=209.00&productid=4994104&sid=324015&type=offer
4994104.0,Tjhughes.co.uk,£217.00 £2,170.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=bc3c1308cbcc0f0621edd2d0adfa2043&offerListId=4994104-DD7864097C265886039D569AA65E1A5C&pos=7&price=217.00&productid=4994104&sid=28759&type=offer
4994104.0,selfridges.com/GB/en/,£220.00 £2,200.00/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=279c9f638267a9e5556edff777c36d07&offerListId=4994104-DD7864097C265886039D569AA65E1A5C&pos=8&price=220.00&productid=4994104&sid=279735&type=offer
4994104.0,Amazon-marketplace.co.uk,£240.97 £2,409.70/L,https://www.idealo.co.uk/relocator/relocate?categoryId=16252&offerKey=58be2cb0744547bb636398ff7d349a3e&offerListId=4994104-DD7864097C265886039D569AA65E1A5C&pos=9&price=240.97&productid=4994104&sid=22828&type=offer
